Frequency (Hz),FFT Magnitude (dB)
1845.95,-45.668
1846.19,-43.596
1846.44,-45.268
1846.68,-46.090
1846.92,-46.571
1847.17,-48.017
1847.41,-46.237
1847.66,-45.230
1847.90,-44.931
1848.14,-46.010
1848.39,-44.903
1848.63,-45.642
1848.88,-47.645
1849.12,-46.557
1849.37,-46.180
1849.61,-49.742
1849.85,-47.825
1850.10,-48.233
1850.34,-46.506
1850.59,-45.860
1850.83,-45.881
1851.07,-47.145
1851.32,-47.395
1851.56,-47.862
1851.81,-48.866
1852.05,-44.926
1852.29,-46.430
1852.54,-45.020
1852.78,-45.414
1853.03,-46.069
1853.27,-45.002
1853.52,-44.982
1853.76,-46.715
1854.00,-45.492
1854.25,-46.707
1854.49,-45.435
1854.74,-45.643
1854.98,-47.051
1855.22,-47.046
1855.47,-49.336
1855.71,-45.346
1855.96,-43.831
1856.20,-45.964
1856.45,-46.849
1856.69,-45.831
1856.93,-45.395
1857.18,-44.075
1857.42,-45.934
1857.67,-46.524
1857.91,-47.422
1858.15,-47.815
1858.40,-45.927
1858.64,-46.928
1858.89,-45.531
1859.13,-47.329
1859.38,-45.288
1859.62,-45.705
1859.86,-47.495
1860.11,-45.868
1860.35,-45.589
1860.60,-49.972
1860.84,-47.022
1861.08,-45.701
1861.33,-45.378
1861.57,-47.192
1861.82,-46.972
1862.06,-44.937
1862.30,-45.321
1862.55,-46.751
1862.79,-46.614
1863.04,-48.572
1863.28,-49.340
1863.53,-48.301
1863.77,-48.477
1864.01,-47.205
1864.26,-48.649
1864.50,-46.588
1864.75,-48.501
1864.99,-48.013
1865.23,-47.464
1865.48,-48.421
1865.72,-46.942
1865.97,-48.588
1866.21,-48.172
1866.46,-50.055
1866.70,-46.555
1866.94,-48.279
1867.19,-48.952
1867.43,-45.711
1867.68,-46.968
1867.92,-49.257
1868.16,-45.353
1868.41,-46.782
1868.65,-46.735
1868.90,-47.201
1869.14,-47.544
1869.38,-49.148
1869.63,-48.604
1869.87,-49.439
1870.12,-49.513
1870.36,-48.102
1870.61,-50.033
1870.85,-48.590
1871.09,-46.747
1871.34,-47.019
1871.58,-48.413
1871.83,-48.692
1872.07,-49.481
1872.31,-49.363
1872.56,-49.283
1872.80,-50.750
1873.05,-45.112
1873.29,-47.073
1873.54,-46.161
1873.78,-47.581
1874.02,-48.696
1874.27,-46.100
1874.51,-48.687
1874.76,-46.224
1875.00,-47.115
1875.24,-48.541
1875.49,-47.672
1875.73,-46.525
1875.98,-47.656
1876.22,-48.531
1876.46,-51.157
1876.71,-49.199
1876.95,-47.740
1877.20,-45.990
1877.44,-46.076
1877.69,-48.405
1877.93,-47.511
1878.17,-50.170
1878.42,-48.918
1878.66,-50.545
1878.91,-49.008
1879.15,-46.060
1879.39,-47.022
1879.64,-49.878
1879.88,-47.658
1880.13,-50.031
1880.37,-45.649
1880.62,-47.655
1880.86,-46.603
1881.10,-47.198
1881.35,-48.160
1881.59,-48.824
1881.84,-49.189
1882.08,-48.903
1882.32,-47.192
1882.57,-48.854
1882.81,-46.528
1883.06,-48.566
1883.30,-47.103
1883.54,-46.684
1883.79,-47.583
1884.03,-46.788
1884.28,-45.449
1884.52,-49.511
1884.77,-47.635
1885.01,-48.110
1885.25,-45.524
1885.50,-47.735
1885.74,-47.258
1885.99,-45.977
1886.23,-49.571
1886.47,-47.815
1886.72,-47.798
1886.96,-48.287
1887.21,-48.434
1887.45,-47.940
1887.70,-47.819
1887.94,-47.242
1888.18,-48.977
1888.43,-50.277
1888.67,-47.402
1888.92,-51.106
1889.16,-46.580
1889.40,-51.668
1889.65,-46.462
1889.89,-48.309
1890.14,-49.652
1890.38,-48.119
1890.62,-46.920
1890.87,-46.030
1891.11,-46.752
1891.36,-48.750
1891.60,-47.236
1891.85,-48.627
1892.09,-48.195
1892.33,-50.100
1892.58,-48.226
1892.82,-50.842
1893.07,-51.712
1893.31,-48.882
1893.55,-47.406
1893.80,-50.076
1894.04,-49.024
1894.29,-47.988
1894.53,-49.289
1894.78,-50.090
1895.02,-48.800
1895.26,-48.558
1895.51,-50.462
1895.75,-48.024
1896.00,-48.805
1896.24,-47.017
1896.48,-50.618
1896.73,-50.238
1896.97,-49.062
1897.22,-48.882
1897.46,-49.226
1897.71,-48.543
1897.95,-48.186
1898.19,-47.710
1898.44,-47.033
1898.68,-49.938
1898.93,-50.206
1899.17,-50.065
1899.41,-51.498
1899.66,-50.324
1899.90,-48.004
1900.15,-47.645
1900.39,-48.856
1900.63,-49.494
1900.88,-49.633
1901.12,-49.137
1901.37,-47.630
1901.61,-47.882
1901.86,-48.483
1902.10,-47.334
1902.34,-49.839
1902.59,-45.924
1902.83,-49.411
1903.08,-49.513
1903.32,-50.203
1903.56,-53.453
1903.81,-49.197
1904.05,-50.858
1904.30,-49.426
1904.54,-48.996
1904.79,-47.441
1905.03,-48.044
1905.27,-49.693
1905.52,-47.338
1905.76,-50.337
1906.01,-46.736
1906.25,-47.792
1906.49,-47.646
1906.74,-48.262
1906.98,-48.017
1907.23,-49.945
1907.47,-49.405
1907.71,-48.831
1907.96,-47.971
1908.20,-46.691
1908.45,-47.093
1908.69,-47.261
1908.94,-47.984
1909.18,-48.702
1909.42,-48.957
1909.67,-48.196
1909.91,-48.036
1910.16,-49.035
1910.40,-48.914
1910.64,-47.433
1910.89,-49.926
1911.13,-49.776
1911.38,-49.316
1911.62,-47.758
1911.87,-51.008
1912.11,-47.775
1912.35,-51.607
1912.60,-46.459
1912.84,-50.662
1913.09,-48.489
1913.33,-51.849
1913.57,-51.915
1913.82,-51.722
1914.06,-49.901
1914.31,-49.432
1914.55,-49.061
1914.79,-51.305
1915.04,-48.690
1915.28,-49.478
1915.53,-49.637
1915.77,-47.129
1916.02,-52.047
1916.26,-51.679
1916.50,-49.398
1916.75,-48.861
1916.99,-48.289
1917.24,-51.427
1917.48,-51.320
1917.72,-49.440
1917.97,-51.727
1918.21,-51.010
1918.46,-50.402
1918.70,-50.447
1918.95,-50.620
1919.19,-48.839
1919.43,-49.624
1919.68,-47.538
1919.92,-49.958
1920.17,-48.268
1920.41,-50.954
1920.65,-50.138
1920.90,-48.994
1921.14,-48.639
1921.39,-48.619
1921.63,-52.060
1921.88,-49.941
1922.12,-50.508
1922.36,-52.842
1922.61,-49.086
1922.85,-50.851
1923.10,-49.532
1923.34,-49.659
1923.58,-52.444
1923.83,-49.032
1924.07,-48.411
1924.32,-46.670
1924.56,-49.880
1924.80,-50.344
1925.05,-49.998
1925.29,-49.888
1925.54,-49.524
1925.78,-50.693
1926.03,-49.855
1926.27,-49.319
1926.51,-47.578
1926.76,-50.573
1927.00,-49.631
1927.25,-49.643
1927.49,-50.471
1927.73,-49.109
1927.98,-51.066
1928.22,-51.277
1928.47,-48.472
1928.71,-49.739
1928.96,-49.746
1929.20,-48.611
1929.44,-49.708
1929.69,-48.718
1929.93,-48.821
1930.18,-48.728
1930.42,-48.798
1930.66,-49.607
1930.91,-49.763
1931.15,-53.085
1931.40,-49.179
1931.64,-48.608
1931.88,-49.159
1932.13,-50.424
1932.37,-51.551
1932.62,-50.913
1932.86,-49.360
1933.11,-51.258
1933.35,-49.538
1933.59,-49.169
1933.84,-50.634
1934.08,-52.666
1934.33,-51.073
1934.57,-49.683
1934.81,-48.789
1935.06,-49.519
1935.30,-51.386
1935.55,-50.699
1935.79,-50.015
1936.04,-50.689
1936.28,-51.567
1936.52,-49.542
1936.77,-48.601
1937.01,-50.464
1937.26,-48.561
1937.50,-50.891
1937.74,-50.625
1937.99,-48.674
1938.23,-49.771
1938.48,-48.219
1938.72,-49.097
1938.96,-50.051
1939.21,-51.156
1939.45,-52.432
1939.70,-51.521
1939.94,-50.621
1940.19,-49.888
1940.43,-48.912
1940.67,-49.791
1940.92,-49.485
1941.16,-50.211
1941.41,-48.050
1941.65,-49.752
1941.89,-49.743
1942.14,-49.767
1942.38,-52.183
1942.63,-52.007
1942.87,-50.847
1943.12,-50.691
1943.36,-47.887
1943.60,-50.516
1943.85,-51.050
1944.09,-49.171
1944.34,-49.692
1944.58,-52.447
1944.82,-49.762
1945.07,-53.951
1945.31,-52.039
1945.56,-50.506
1945.80,-52.635
1946.04,-50.198
1946.29,-48.311
1946.53,-52.608
1946.78,-52.126
1947.02,-52.043
1947.27,-48.713
1947.51,-50.761
1947.75,-49.755
1948.00,-48.161
1948.24,-50.362
1948.49,-51.558
1948.73,-48.881
1948.97,-48.859
1949.22,-50.239
1949.46,-52.417
1949.71,-52.830
1949.95,-52.657
1950.20,-50.552
1950.44,-50.010
1950.68,-51.262
1950.93,-50.871
1951.17,-50.792
1951.42,-52.106
1951.66,-51.115
1951.90,-49.780
1952.15,-50.317
1952.39,-50.265
1952.64,-50.007
1952.88,-52.524
1953.12,-49.506
1953.37,-51.396
1953.61,-52.562
1953.86,-52.349
1954.10,-52.162
1954.35,-50.589
1954.59,-51.414
1954.83,-51.384
1955.08,-52.854
1955.32,-51.145
1955.57,-50.353
1955.81,-50.835
1956.05,-50.168
1956.30,-51.676
1956.54,-52.053
1956.79,-49.138
1957.03,-49.611
1957.28,-51.227
1957.52,-48.691
1957.76,-51.459
1958.01,-50.307
1958.25,-53.563
1958.50,-51.106
1958.74,-48.322
1958.98,-51.594
1959.23,-51.449
1959.47,-50.940
1959.72,-50.647
1959.96,-48.945
1960.21,-49.068
1960.45,-49.933
1960.69,-50.875
1960.94,-52.487
1961.18,-49.119
1961.43,-49.710
1961.67,-51.581
1961.91,-50.702
1962.16,-49.195
1962.40,-50.665
1962.65,-49.350
1962.89,-51.034
1963.13,-51.429
1963.38,-49.309
1963.62,-50.538
1963.87,-52.883
1964.11,-50.488
1964.36,-49.048
1964.60,-50.585
1964.84,-49.304
1965.09,-51.599
1965.33,-50.246
1965.58,-52.295
1965.82,-50.209
1966.06,-49.850
1966.31,-49.922
1966.55,-49.562
1966.80,-50.605
1967.04,-50.989
1967.29,-52.810
1967.53,-50.535
1967.77,-51.442
1968.02,-51.598
1968.26,-51.201
1968.51,-49.238
1968.75,-53.800
1968.99,-52.343
1969.24,-49.587
1969.48,-50.877
1969.73,-50.303
1969.97,-51.706
1970.21,-53.417
1970.46,-50.029
1970.70,-50.017
1970.95,-49.709
1971.19,-47.971
1971.44,-51.128
1971.68,-49.841
1971.92,-52.811
1972.17,-50.283
1972.41,-50.922
1972.66,-53.649
1972.90,-52.140
1973.14,-50.445
1973.39,-51.084
1973.63,-49.997
1973.88,-50.381
1974.12,-52.058
1974.37,-50.851
1974.61,-51.345
1974.85,-50.352
1975.10,-50.027
1975.34,-51.356
1975.59,-52.536
1975.83,-52.933
1976.07,-52.190
1976.32,-51.692
1976.56,-51.169
1976.81,-50.471
1977.05,-48.707
1977.29,-51.780
1977.54,-52.241
1977.78,-53.283
1978.03,-49.075
1978.27,-49.254
1978.52,-50.867
1978.76,-51.982
1979.00,-54.978
1979.25,-53.473
1979.49,-51.468
1979.74,-52.220
1979.98,-52.524
1980.22,-49.613
1980.47,-50.343
1980.71,-50.783
1980.96,-51.034
1981.20,-51.175
1981.45,-51.516
1981.69,-50.110
1981.93,-48.882
1982.18,-50.965
1982.42,-52.604
1982.67,-52.803
1982.91,-52.914
1983.15,-51.081
1983.40,-50.262
1983.64,-53.687
1983.89,-50.581
1984.13,-48.877
1984.38,-50.561
1984.62,-49.606
1984.86,-51.196
1985.11,-48.842
1985.35,-51.398
1985.60,-50.270
1985.84,-49.768
1986.08,-50.551
1986.33,-50.468
1986.57,-48.723
1986.82,-51.132
1987.06,-52.684
1987.30,-52.778
1987.55,-50.446
1987.79,-49.291
1988.04,-51.360
1988.28,-48.127
1988.53,-51.073
1988.77,-52.010
1989.01,-50.965
1989.26,-50.053
1989.50,-51.217
1989.75,-52.971
1989.99,-52.668
1990.23,-52.458
1990.48,-54.870
1990.72,-51.032
1990.97,-49.849
1991.21,-50.499
1991.46,-52.561
1991.70,-52.154
1991.94,-52.170
1992.19,-55.467
1992.43,-52.169
1992.68,-51.127
1992.92,-51.669
1993.16,-52.158
1993.41,-49.655
1993.65,-50.043
1993.90,-49.391
1994.14,-51.002
1994.38,-51.132
1994.63,-51.751
1994.87,-50.403
1995.12,-47.850
1995.36,-51.061
1995.61,-50.442
1995.85,-49.247
1996.09,-51.635
1996.34,-50.058
1996.58,-51.338
1996.83,-51.023
1997.07,-50.717
1997.31,-49.568
1997.56,-49.916
1997.80,-49.781
1998.05,-50.548
1998.29,-52.185
1998.54,-49.353
1998.78,-49.907
1999.02,-51.294
1999.27,-51.685
1999.51,-50.626
1999.76,-53.430
2000.00,-50.345
2000.24,-50.067
2000.49,-49.611
2000.73,-51.505
2000.98,-51.916
2001.22,-48.127
2001.46,-50.055
2001.71,-52.680
2001.95,-51.560
2002.20,-50.600
2002.44,-49.785
2002.69,-52.799
2002.93,-50.601
2003.17,-50.744
2003.42,-52.554
2003.66,-52.737
2003.91,-51.600
2004.15,-49.098
2004.39,-51.470
2004.64,-49.297
2004.88,-49.709
2005.13,-50.129
2005.37,-50.770
2005.62,-47.946
2005.86,-50.199
2006.10,-50.602
2006.35,-50.716
2006.59,-51.055
2006.84,-49.804
2007.08,-48.144
2007.32,-50.207
2007.57,-51.472
2007.81,-52.497
2008.06,-51.241
2008.30,-48.280
2008.54,-51.396
2008.79,-50.491
2009.03,-53.573
2009.28,-52.077
2009.52,-47.574
2009.77,-52.586
2010.01,-48.630
2010.25,-49.441
2010.50,-51.099
2010.74,-51.493
2010.99,-49.920
2011.23,-49.214
2011.47,-48.697
2011.72,-49.576
2011.96,-50.604
2012.21,-49.161
2012.45,-50.370
2012.70,-51.165
2012.94,-50.014
2013.18,-51.213
2013.43,-52.068
2013.67,-49.633
2013.92,-50.341
2014.16,-50.966
2014.40,-51.105
2014.65,-48.117
2014.89,-49.783
2015.14,-49.285
2015.38,-50.140
2015.62,-50.756
2015.87,-48.093
2016.11,-49.238
2016.36,-49.178
2016.60,-48.130
2016.85,-51.573
2017.09,-50.153
2017.33,-50.791
2017.58,-51.082
2017.82,-49.852
2018.07,-48.821
2018.31,-49.218
2018.55,-47.462
2018.80,-50.689
2019.04,-50.176
2019.29,-49.061
2019.53,-47.622
2019.78,-50.826
2020.02,-50.400
2020.26,-51.524
2020.51,-48.120
2020.75,-49.908
2021.00,-51.195
2021.24,-49.215
2021.48,-48.941
2021.73,-49.969
2021.97,-51.840
2022.22,-50.848
2022.46,-52.245
2022.71,-46.110
2022.95,-52.829
2023.19,-50.165
2023.44,-51.465
2023.68,-50.909
2023.93,-49.876
2024.17,-50.028
2024.41,-49.706
2024.66,-51.363
2024.90,-47.979
2025.15,-49.589
2025.39,-50.374
2025.63,-49.361
2025.88,-50.344
2026.12,-48.422
2026.37,-49.910
2026.61,-47.519
2026.86,-50.248
2027.10,-49.161
2027.34,-49.082
2027.59,-51.750
2027.83,-47.230
2028.08,-48.477
2028.32,-48.478
2028.56,-49.301
2028.81,-46.542
2029.05,-51.116
2029.30,-48.860
2029.54,-48.399
2029.79,-49.773
2030.03,-47.773
2030.27,-49.043
2030.52,-50.357
2030.76,-51.494
2031.01,-49.324
2031.25,-51.156
2031.49,-51.470
2031.74,-45.779
2031.98,-48.546
2032.23,-50.317
2032.47,-49.383
2032.71,-50.061
2032.96,-51.133
2033.20,-48.623
2033.45,-48.567
2033.69,-48.154
2033.94,-48.830
2034.18,-49.465
2034.42,-47.328
2034.67,-48.322
2034.91,-51.888
2035.16,-50.045
2035.40,-50.756
2035.64,-48.190
2035.89,-49.424
2036.13,-48.574
2036.38,-47.286
2036.62,-49.813
2036.87,-47.183
2037.11,-48.745
2037.35,-46.819
2037.60,-45.602
2037.84,-47.622
2038.09,-47.091
2038.33,-45.707
2038.57,-48.975
2038.82,-49.310
2039.06,-48.191
2039.31,-48.638
2039.55,-47.128
2039.79,-48.368
2040.04,-47.269
2040.28,-48.030
2040.53,-47.571
2040.77,-49.516
2041.02,-49.217
2041.26,-45.981
2041.50,-47.367
2041.75,-44.737
2041.99,-48.422
2042.24,-45.658
2042.48,-48.689
2042.72,-48.844
2042.97,-48.324
2043.21,-47.476
2043.46,-45.713
2043.70,-46.457
2043.95,-47.787
2044.19,-44.515
2044.43,-49.329
2044.68,-48.633
2044.92,-47.636
2045.17,-49.323
2045.41,-50.082
2045.65,-48.645
2045.90,-45.786
2046.14,-48.271
2046.39,-47.713
2046.63,-48.054
2046.88,-47.746
2047.12,-48.313
2047.36,-45.307
2047.61,-45.399
2047.85,-44.728
2048.10,-46.856
2048.34,-47.438
2048.58,-47.364
2048.83,-48.927
2049.07,-45.383
2049.32,-48.076
2049.56,-46.618
2049.80,-45.584
2050.05,-47.844
2050.29,-44.846
2050.54,-45.528
2050.78,-45.436
2051.03,-47.304
2051.27,-46.328
2051.51,-45.661
2051.76,-47.099
2052.00,-45.573
2052.25,-45.884
2052.49,-46.105
2052.73,-45.595
2052.98,-45.178
2053.22,-47.672
2053.47,-46.901
2053.71,-45.395
2053.96,-46.722
2054.20,-48.988
2054.44,-48.024
2054.69,-47.371
2054.93,-46.508
2055.18,-48.399
2055.42,-46.398
2055.66,-46.598
2055.91,-43.331
2056.15,-46.606
2056.40,-45.952
2056.64,-46.146
2056.88,-45.488
2057.13,-44.538
2057.37,-46.424
2057.62,-44.541
2057.86,-47.335
2058.11,-43.945
2058.35,-48.866
2058.59,-44.774
2058.84,-46.305
2059.08,-44.499
2059.33,-46.159
2059.57,-45.910
2059.81,-44.420
2060.06,-44.916
2060.30,-45.251
2060.55,-43.376
2060.79,-43.944
2061.04,-43.137
2061.28,-45.549
2061.52,-44.096
2061.77,-44.934
2062.01,-46.767
2062.26,-44.570
2062.50,-47.209
2062.74,-42.735
2062.99,-45.417
2063.23,-44.538
2063.48,-45.995
2063.72,-44.848
2063.96,-45.634
2064.21,-45.828
2064.45,-44.846
2064.70,-41.758
2064.94,-44.473
2065.19,-47.210
2065.43,-42.944
2065.67,-42.858
2065.92,-45.826
2066.16,-43.324
2066.41,-46.448
2066.65,-44.312
2066.89,-44.219
2067.14,-43.419
2067.38,-45.515
2067.63,-44.053
2067.87,-44.715
2068.12,-42.885
2068.36,-42.786
2068.60,-42.806
2068.85,-42.738
2069.09,-43.632
2069.34,-42.849
2069.58,-41.430
2069.82,-45.504
2070.07,-41.314
2070.31,-43.277
2070.56,-43.678
2070.80,-44.056
2071.04,-42.468
2071.29,-42.032
2071.53,-43.256
2071.78,-44.876
2072.02,-43.905
2072.27,-42.957
2072.51,-43.390
2072.75,-42.849
2073.00,-43.699
2073.24,-43.380
2073.49,-43.276
2073.73,-40.639
2073.97,-43.703
2074.22,-43.996
2074.46,-44.443
2074.71,-44.467
2074.95,-39.764
2075.20,-43.082
2075.44,-42.175
2075.68,-43.751
2075.93,-41.066
2076.17,-41.008
2076.42,-41.862
2076.66,-42.243
2076.90,-42.665
2077.15,-45.453
2077.39,-43.806
2077.64,-41.398
2077.88,-42.977
2078.12,-42.679
2078.37,-42.340
2078.61,-43.776
2078.86,-41.435
2079.10,-42.884
2079.35,-41.690
2079.59,-42.501
2079.83,-41.083
2080.08,-40.766
2080.32,-41.866
2080.57,-40.887
2080.81,-41.558
2081.05,-40.695
2081.30,-40.753
2081.54,-41.549
2081.79,-40.940
2082.03,-41.627
2082.28,-42.985
2082.52,-40.455
2082.76,-41.235
2083.01,-40.565
2083.25,-42.489
2083.50,-43.128
2083.74,-42.250
2083.98,-39.052
2084.23,-41.521
2084.47,-41.166
2084.72,-42.556
2084.96,-42.121
2085.21,-43.409
2085.45,-41.776
2085.69,-41.196
2085.94,-40.241
2086.18,-43.460
2086.43,-39.451
2086.67,-43.107
2086.91,-42.840
2087.16,-42.089
2087.40,-41.690
2087.65,-41.341
2087.89,-39.910
2088.13,-41.272
2088.38,-42.438
2088.62,-41.848
2088.87,-39.577
2089.11,-41.207
2089.36,-40.650
2089.60,-39.709
2089.84,-39.464
2090.09,-43.704
2090.33,-41.579
2090.58,-40.251
2090.82,-41.539
2091.06,-42.052
2091.31,-41.329
2091.55,-41.138
2091.80,-40.300
2092.04,-40.742
2092.29,-42.774
2092.53,-43.066
2092.77,-41.332
2093.02,-41.941
2093.26,-40.764
2093.51,-42.677
2093.75,-44.018
2093.99,-41.186
2094.24,-41.753
2094.48,-42.450
2094.73,-39.434
2094.97,-41.508
2095.21,-40.568
2095.46,-41.993
2095.70,-43.734
2095.95,-39.900
2096.19,-40.247
2096.44,-40.515
2096.68,-39.547
2096.92,-39.828
2097.17,-40.995
2097.41,-42.910
2097.66,-43.931
2097.90,-42.215
2098.14,-42.261
2098.39,-40.968
2098.63,-40.830
2098.88,-41.144
2099.12,-41.880
2099.37,-44.207
2099.61,-43.309
2099.85,-42.903
2100.10,-41.018
2100.34,-43.364
2100.59,-42.984
2100.83,-44.124
2101.07,-43.611
2101.32,-43.128
2101.56,-42.615
2101.81,-45.783
2102.05,-43.168
2102.29,-40.689
2102.54,-42.007
2102.78,-44.188
2103.03,-43.941
2103.27,-42.150
2103.52,-41.815
2103.76,-39.835
2104.00,-41.879
2104.25,-43.076
2104.49,-44.890
2104.74,-42.744
2104.98,-44.006
2105.22,-43.433
2105.47,-43.051
2105.71,-43.568
2105.96,-45.536
2106.20,-41.782
2106.45,-43.619
2106.69,-43.943
2106.93,-42.040
2107.18,-43.923
2107.42,-44.553
2107.67,-42.565
2107.91,-46.268
2108.15,-44.316
2108.40,-44.392
2108.64,-44.180
2108.89,-44.720
2109.13,-43.603
2109.38,-45.753
2109.62,-46.737
2109.86,-44.469
2110.11,-44.358
2110.35,-45.312
2110.60,-43.300
2110.84,-44.850
2111.08,-44.249
2111.33,-43.889
2111.57,-43.519
2111.82,-44.577
2112.06,-44.607
2112.30,-44.933
2112.55,-47.566
2112.79,-47.906
2113.04,-44.477
2113.28,-47.091
2113.53,-44.349
2113.77,-44.696
2114.01,-45.901
2114.26,-43.484
2114.50,-46.519
2114.75,-43.903
2114.99,-45.304
2115.23,-44.250
2115.48,-47.061
2115.72,-44.430
2115.97,-45.420
2116.21,-45.664
2116.46,-47.258
2116.70,-47.312
2116.94,-44.352
2117.19,-47.238
2117.43,-44.078
2117.68,-47.242
2117.92,-46.813
2118.16,-46.878
2118.41,-47.045
2118.65,-44.660
2118.90,-46.262
2119.14,-45.094
2119.38,-45.907
2119.63,-46.998
2119.87,-47.147
2120.12,-45.680
2120.36,-48.527
2120.61,-46.578
2120.85,-46.092
2121.09,-46.565
2121.34,-47.135
2121.58,-48.104
2121.83,-46.498
2122.07,-47.370
2122.31,-47.981
2122.56,-46.457
2122.80,-46.669
2123.05,-48.953
2123.29,-46.878
2123.54,-46.863
2123.78,-45.646
2124.02,-47.411
2124.27,-46.259
2124.51,-47.002
2124.76,-49.360
2125.00,-49.613
2125.24,-48.832
2125.49,-48.714
2125.73,-48.184
2125.98,-46.866
2126.22,-47.596
2126.46,-49.874
2126.71,-45.885
2126.95,-47.772
2127.20,-47.651
2127.44,-46.841
2127.69,-48.906
2127.93,-49.019
2128.17,-48.408
2128.42,-49.431
2128.66,-49.352
2128.91,-47.247
2129.15,-49.505
2129.39,-47.459
2129.64,-45.620
2129.88,-47.570
2130.13,-48.061
2130.37,-50.626
2130.62,-46.553
2130.86,-49.121
2131.10,-49.688
2131.35,-48.625
2131.59,-51.859
2131.84,-49.753
2132.08,-50.144
2132.32,-47.030
2132.57,-49.155
2132.81,-50.209
2133.06,-48.490
2133.30,-49.341
2133.54,-48.275
2133.79,-50.444
2134.03,-49.674
2134.28,-48.303
2134.52,-49.647
2134.77,-48.697
2135.01,-50.348
2135.25,-46.658
2135.50,-48.678
2135.74,-47.844
2135.99,-50.416
2136.23,-48.094
2136.47,-50.412
2136.72,-49.455
2136.96,-49.106
2137.21,-46.903
2137.45,-50.124
2137.70,-51.463
2137.94,-50.974
2138.18,-49.984
2138.43,-48.790
2138.67,-50.035
2138.92,-48.710
2139.16,-50.213
2139.40,-50.177
2139.65,-50.036
2139.89,-51.780
2140.14,-49.676
2140.38,-51.030
2140.62,-49.081
2140.87,-49.291
2141.11,-49.836
2141.36,-50.073
2141.60,-48.174
2141.85,-50.721
2142.09,-52.134
2142.33,-49.511
2142.58,-52.924
2142.82,-50.564
2143.07,-50.369
2143.31,-50.380
2143.55,-51.492
2143.80,-51.845
2144.04,-52.644
2144.29,-53.435
2144.53,-51.536
2144.78,-50.892
2145.02,-50.430
2145.26,-50.829
2145.51,-49.071
2145.75,-53.138
2146.00,-51.996
2146.24,-52.899
2146.48,-52.534
2146.73,-49.464
2146.97,-51.755
2147.22,-50.934
2147.46,-50.796
2147.71,-52.030
2147.95,-52.227
2148.19,-51.692
2148.44,-50.086
2148.68,-50.230
2148.93,-51.256
2149.17,-51.441
2149.41,-55.018
2149.66,-53.512
2149.90,-51.036
2150.15,-50.523
2150.39,-49.693
2150.63,-52.596
2150.88,-51.995
2151.12,-52.152
2151.37,-48.602
2151.61,-50.986
2151.86,-51.485
2152.10,-50.343
2152.34,-51.060
2152.59,-51.581
2152.83,-51.711
2153.08,-52.939
2153.32,-49.675
2153.56,-51.397
2153.81,-51.690
2154.05,-52.005
2154.30,-51.942
2154.54,-50.781
2154.79,-49.141
2155.03,-54.667
2155.27,-50.337
2155.52,-51.003
2155.76,-51.406
2156.01,-50.912
2156.25,-51.106
2156.49,-53.453
2156.74,-53.374
2156.98,-50.837
2157.23,-50.589
2157.47,-51.267
2157.71,-53.552
2157.96,-54.489
2158.20,-53.632
2158.45,-52.734
2158.69,-50.835
2158.94,-52.796
2159.18,-49.442
2159.42,-50.812
2159.67,-51.890
2159.91,-54.169
2160.16,-52.524
2160.40,-53.041
2160.64,-52.536
2160.89,-53.222
2161.13,-52.837
2161.38,-53.500
2161.62,-52.834
2161.87,-52.431
2162.11,-50.869
2162.35,-51.689
2162.60,-53.654
2162.84,-52.594
2163.09,-53.591
2163.33,-55.511
2163.57,-51.842
2163.82,-53.432
2164.06,-51.894
2164.31,-52.765
2164.55,-53.708
2164.79,-52.221
2165.04,-54.066
2165.28,-54.694
2165.53,-52.301
2165.77,-55.106
2166.02,-53.733
2166.26,-52.604
2166.50,-52.351
2166.75,-51.445
2166.99,-52.330
2167.24,-53.113
2167.48,-53.678
2167.72,-56.066
2167.97,-54.346
2168.21,-52.815
2168.46,-51.303
2168.70,-55.194
2168.95,-52.419
2169.19,-51.931
2169.43,-51.772
2169.68,-54.027
2169.92,-52.443
2170.17,-54.948
2170.41,-54.333
2170.65,-53.217
2170.90,-51.982
2171.14,-51.648
2171.39,-51.450
2171.63,-53.780
2171.88,-53.574
2172.12,-54.651
2172.36,-52.232
2172.61,-53.787
2172.85,-53.725
2173.10,-54.409
2173.34,-54.727
2173.58,-53.602
2173.83,-52.699
2174.07,-55.049
2174.32,-53.679
2174.56,-53.796
2174.80,-56.418
2175.05,-55.762
2175.29,-53.408
2175.54,-54.254
2175.78,-54.731
2176.03,-54.162
2176.27,-53.117
2176.51,-52.053
2176.76,-53.622
2177.00,-54.461
2177.25,-51.601
2177.49,-52.813
2177.73,-53.862
2177.98,-51.923
2178.22,-51.654
2178.47,-52.888
2178.71,-53.243
2178.96,-51.687
2179.20,-57.416
2179.44,-56.348
2179.69,-54.472
2179.93,-53.579
2180.18,-54.249
2180.42,-51.235
2180.66,-51.447
2180.91,-52.583
2181.15,-54.223
2181.40,-56.574
2181.64,-54.779
2181.88,-54.470
2182.13,-53.036
2182.37,-51.987
2182.62,-53.459
2182.86,-52.590
2183.11,-52.560
2183.35,-55.981
2183.59,-51.891
2183.84,-55.921
2184.08,-53.776
2184.33,-53.835
2184.57,-52.215
2184.81,-53.914
2185.06,-55.724
2185.30,-59.179
2185.55,-54.146
2185.79,-54.490
2186.04,-52.651
2186.28,-54.067
2186.52,-53.203
2186.77,-53.864
